app_franchise,app_id,app_name,app_name_raw,app_type,appannie_url,device,device_supported,download_country_code,downloads,iap_enabled,month_id,price_avg,price_end,price_start,primary_category,primary_category_raw,publisher_id,publisher_name,publisher_name_raw,publisher_parent,rating_avg_all,rating_avg_cur,rating_count_all,rating_count_all_1,rating_count_all_2,rating_count_all_3,rating_count_all_4,rating_count_all_5,rating_count_cur,rating_count_cur_1,rating_count_cur_2,rating_count_cur_3,rating_count_cur_4,rating_count_cur_5,release_date_id,revenue_app,revenue_iap,store,week_id
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,175677,FALSE,173,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,2.5,40333,4263,1927,5169,11324,17650,121,61,13,13,7,27,4598,0,0,iOS,753
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,196197,FALSE,173,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3,41276,4568,2009,5300,11499,17900,1215,366,98,161,238,352,4598,0,0,iOS,754
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,160873,FALSE,173,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3,41977,4768,2063,5414,11633,18099,436,137,42,60,82,115,4598,0,0,iOS,755
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,159090,FALSE,173,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,42588,4915,2107,5491,11765,18310,180,45,18,15,33,69,4598,0,0,iOS,756
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,145312,FALSE,173,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,43160,5013,2160,5568,11897,18522,876,151,75,110,207,333,4598,0,0,iOS,757
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,148420,FALSE,174,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,43800,5083,2202,5677,12079,18759,1636,226,118,228,425,639,4598,0,0,iOS,758
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,166938,FALSE,174,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,44551,5177,2243,5786,12290,19055,189,30,6,22,44,87,4598,0,0,iOS,759
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,198071,FALSE,174,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,45407,5239,2280,5890,12569,19429,1221,104,45,151,376,545,4598,0,0,iOS,760
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,168250,FALSE,174,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,46100,5312,2308,5988,12763,19729,2036,181,79,257,608,911,4598,0,0,iOS,761
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,168176,FALSE,175,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,46761,5348,2332,6096,12946,20039,2826,224,109,382,827,1284,4598,0,0,iOS,762
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,168637,FALSE,175,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,47381,5393,2349,6163,13163,20313,3558,275,128,465,1083,1607,4598,0,0,iOS,763
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,173088,FALSE,175,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,48029,5433,2362,6230,13386,20618,4306,319,144,544,1340,1959,4598,0,0,iOS,764
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,170039,FALSE,175,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,48434,5445,2378,6272,13546,20793,4939,358,167,623,1540,2251,4598,0,0,iOS,765
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,186710,FALSE,175,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,49235,5494,2391,6358,13787,21205,5833,410,188,723,1809,2703,4598,0,0,iOS,766
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,189330,FALSE,176,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,49890,5533,2406,6442,13990,21519,6572,457,205,813,2032,3065,4598,0,0,iOS,767
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,234992,FALSE,176,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,2,50771,5857,2444,6542,14145,21783,238,167,17,17,12,25,4598,0,0,iOS,768
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,200110,FALSE,176,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,0,51449,6021,2507,6641,14260,22020,0,0,0,0,0,0,4598,0,0,iOS,769
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,196009,FALSE,176,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,52990,6286,2621,6867,14617,22599,1340,252,88,177,317,506,4598,0,0,iOS,770
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,160278,FALSE,177,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,2.5,53965,6419,2671,7004,14868,23003,81,35,6,11,8,21,4598,0,0,iOS,771
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,173797,FALSE,177,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,54985,6495,2708,7152,15162,23468,1299,119,54,187,349,590,4598,0,0,iOS,772
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,150344,FALSE,177,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,56014,6541,2741,7278,15489,23965,2494,173,92,332,723,1174,4598,0,0,iOS,773
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,144857,FALSE,177,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,57020,6587,2762,7419,15815,24437,3667,231,119,493,1094,1730,4598,0,0,iOS,774
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,168079,FALSE,178,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,58097,6637,2789,7564,16144,24963,4912,288,147,652,1478,2347,4598,0,0,iOS,775
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,178484,FALSE,178,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,59124,6718,2833,7729,16416,25428,6089,371,197,831,1805,2885,4598,0,0,iOS,776
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,169298,FALSE,178,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,60156,6804,2876,7868,16691,25917,7290,474,244,999,2131,3442,4598,0,0,iOS,777
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,147861,FALSE,178,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,61224,6847,2907,8008,17004,26458,8495,523,277,1152,2485,4058,4598,0,0,iOS,778
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,159707,FALSE,178,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,62379,6908,2940,8152,17307,27072,9810,590,316,1304,2842,4758,4598,0,0,iOS,779
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,131485,FALSE,179,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,63371,6944,2963,8296,17572,27596,10963,656,343,1465,3165,5334,4598,0,0,iOS,780
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,116988,FALSE,179,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,64417,6999,2990,8429,17857,28142,12148,717,379,1616,3487,5949,4598,0,0,iOS,781
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,125992,FALSE,179,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,65394,7063,3037,8566,18133,28595,13228,787,428,1768,3790,6455,4598,0,0,iOS,782
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,150201,FALSE,179,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,66594,7122,3068,8736,18441,29227,14551,851,465,1950,4137,7148,4598,0,0,iOS,783
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,161683,FALSE,180,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,67846,7202,3112,8891,18762,29879,15916,934,515,2115,4491,7861,4598,0,0,iOS,784
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,149615,FALSE,180,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,68910,7267,3141,9017,19042,30443,17099,1009,548,2249,4811,8482,4598,0,0,iOS,785
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,140280,FALSE,180,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,70030,7332,3186,9159,19349,31004,18322,1084,596,2407,5144,9091,4598,0,0,iOS,786
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,139887,FALSE,180,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,71277,7423,3226,9319,19706,31603,19669,1182,641,2584,5527,9735,4598,0,0,iOS,787
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,iPhone and iPod touch,US,0,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,2,72568,7924,3349,9482,19891,31922,90,62,5,9,5,9,4598,0,12,iOS,788
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,120864,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,2,72568,7924,3349,9482,19891,31922,90,62,5,9,5,9,4598,0,5947,iOS,788
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,iPhone and iPod touch,US,0,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,1.5,73555,8137,3400,9670,20087,32261,50,38,5,3,2,2,4598,0,41,iOS,789
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,119864,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,1.5,73555,8137,3400,9670,20087,32261,50,38,5,3,2,2,4598,0,7268,iOS,789
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,145286,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,74546,8270,3468,9835,20329,32644,1305,195,80,203,311,516,4598,0,7808,iOS,790
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,iPhone and iPod touch,US,0,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,3.5,74546,8270,3468,9835,20329,32644,1305,195,80,203,311,516,4598,0,30,iOS,790
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,106141,TRUE,181,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),4,4,75540,8381,3515,9994,20587,33063,2518,314,139,390,628,1047,4598,0,8037,iOS,791
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,108821,TRUE,182,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,1,81008,13568,3599,10062,20654,33125,5073,4622,113,94,77,167,4598,0,211428,iOS,792
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,99485,TRUE,182,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,1.5,82873,15017,3685,10164,20746,33261,7200,6064,221,241,236,438,4598,0,135775,iOS,793
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,103446,TRUE,182,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,1.5,83974,15600,3793,10308,20852,33421,8503,6667,332,406,403,695,4598,0,150537,iOS,794
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,104357,TRUE,182,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,1.5,84989,16095,3896,10440,20951,33607,9696,7181,439,560,549,967,4598,0,121307,iOS,795
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,113639,TRUE,182,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,2,85865,16450,3963,10598,21045,33809,10726,7549,511,731,688,1247,4598,0,224675,iOS,796
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,iPhone and iPod touch,US,107375,TRUE,183,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,2,86670,16754,4049,10723,21137,34007,11656,7867,600,867,815,1507,4598,0,276518,iOS,797
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,106029,TRUE,183,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,2,89597,19162,4201,10863,21181,34190,690,455,55,56,40,84,4598,0,207014,iOS,798
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,94257,TRUE,183,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,2,91985,20302,4594,11258,21339,34492,3417,1740,465,483,251,478,4598,0,186578,iOS,799
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,102918,TRUE,183,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,2.5,93647,20987,4837,11586,21503,34734,814,421,75,117,71,130,4598,0,262911,iOS,800
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,111125,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3,94227,21147,4886,11693,21608,34893,359,97,30,60,59,113,4598,0,326567,iOS,801
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,98639,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,94762,21253,4927,11807,21711,35064,360,93,21,53,69,124,4598,0,291012,iOS,802
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,174,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,95325,21340,4968,11916,21842,35259,423,90,30,77,89,137,4598,0,0,iOS,803
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,92020,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,95325,21340,4968,11916,21842,35259,423,90,30,77,89,137,4598,0,283081,iOS,803
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,2668,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,95936,21433,5006,12032,21977,35488,1163,213,78,207,261,404,4598,0,0,iOS,804
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,107607,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,95936,21433,5006,12032,21977,35488,1163,213,78,207,261,404,4598,0,259040,iOS,804
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,110301,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,96556,21519,5055,12149,22133,35700,1891,326,131,344,434,656,4598,0,337877,iOS,805
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4980,TRUE,184,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,96556,21519,5055,12149,22133,35700,1891,326,131,344,434,656,4598,0,0,iOS,805
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,5455,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,97178,21605,5092,12269,22296,35916,2638,434,174,479,624,927,4598,0,0,iOS,806
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,122798,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,97178,21605,5092,12269,22296,35916,2638,434,174,479,624,927,4598,0,370860,iOS,806
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4832,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,97417,21633,5105,12307,22360,36012,2921,468,189,522,701,1041,4598,0,0,iOS,807
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,100475,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,97417,21633,5105,12307,22360,36012,2921,468,189,522,701,1041,4598,0,365648,iOS,807
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4777,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,98356,21713,5162,12440,22615,36426,4029,591,255,679,987,1517,4598,0,0,iOS,808
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,106433,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,98356,21713,5162,12440,22615,36426,4029,591,255,679,987,1517,4598,0,309205,iOS,808
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,115753,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,99001,21751,5195,12528,22791,36736,4775,649,288,782,1185,1871,4598,0,447208,iOS,809
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4798,TRUE,185,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,3.5,99001,21751,5195,12528,22791,36736,4775,649,288,782,1185,1871,4598,0,0,iOS,809
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4437,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,100155,21804,5220,12604,23047,37480,1202,63,14,54,257,814,4598,0,0,iOS,810
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,130534,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,100155,21804,5220,12604,23047,37480,1202,63,14,54,257,814,4598,0,443485,iOS,810
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,112251,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,100741,21824,5238,12618,23160,37901,1947,108,38,84,399,1318,4598,0,498257,iOS,811
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,4856,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,100741,21824,5238,12618,23160,37901,1947,108,38,84,399,1318,4598,0,0,iOS,811
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPad,Universal,US,210,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,101149,21840,5248,12639,23235,38187,2472,146,53,114,485,1674,4598,0,0,iOS,812
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,122347,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,101149,21840,5248,12639,23235,38187,2472,146,53,114,485,1674,4598,0,232177,iOS,812
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,131669,TRUE,186,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,101463,21861,5256,12650,23301,38395,2896,191,63,130,566,1946,4598,0,313847,iOS,813
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,126013,TRUE,187,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,101802,21886,5257,12665,23360,38634,3309,230,69,154,636,2220,4598,0,475628,iOS,814
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,136766,TRUE,187,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,102048,21902,5266,12673,23391,38816,3614,256,80,166,676,2436,4598,0,507722,iOS,815
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,139411,TRUE,187,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,102448,21935,5284,12688,23438,39103,4106,306,99,190,742,2769,4598,0,568068,iOS,816
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,134974,TRUE,187,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,102653,21959,5297,12689,23465,39243,4351,333,112,197,777,2932,4598,0,525444,iOS,817
Tinder,547702041,Tinder,Tinder,Free,http://www.appannie.com/apps/ios/app/547702041/,iPhone,Universal,US,130668,TRUE,187,0,0,0,Lifestyle,Lifestyle,725634363,Tinder,Tinder Inc.,InterActiveCorp (IAC),3.5,4.5,102653,21959,5297,12689,23465,39243,4351,333,112,197,777,2932,4598,0,607722,iOS,818
